id,idFile,nu,states/0/code,states/0/name,states/0/path,states/0/quara/into/where/e,states/0/quara/into/where/v,states/0/quara/into/where/uv,states/0/quara/into/min/e,states/0/quara/into/min/v,states/0/quara/into/min/uv,states/0/quara/into/max/e,states/0/quara/into/max/v,states/0/quara/into/max/uv,states/0/quara/into/comment,states/0/test/into/pcr/e,states/0/test/into/pcr/v,states/0/test/into/pcr/uv,states/0/test/into/ag/e,states/0/test/into/ag/v,states/0/test/into/ag/uv,states/0/test/into/comment,states/0/visa/into/bool,states/0/visa/into/comment
LV,LV_States,1384,33,Gulbenes novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1385,34,Iecavas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1386,35,Ikšķiles novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1387,36,Ilūkstes novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1388,37,Inčukalna novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1389,38,Jaunjelgavas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1390,39,Jaunpiebalgas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1391,40,Jaunpils novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1392,JEL,Jelgava,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1393,41,Jelgavas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1394,JKB,Jēkabpils,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1395,42,Jēkabpils novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1396,JUR,Jūrmala,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1397,43,Kandavas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1398,45,Kocēnu novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1399,46,Kokneses novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1400,48,Krimuldas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1401,49,Krustpils novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1402,47,Krāslavas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1403,50,Kuldīgas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1404,44,Kārsavas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1405,53,Lielvārdes novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1406,LPX,Liepāja,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1407,54,Limbažu novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1408,57,Lubānas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1409,58,Ludzas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1410,55,Līgatnes novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1411,56,Līvānu novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1412,59,Madonas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1413,60,Mazsalacas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1414,61,Mālpils novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1415,62,Mārupes novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1416,63,Mērsraga novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1417,64,Naukšēnu novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1418,65,Neretas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1419,66,Nīcas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1420,67,Ogres novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1421,68,Olaines novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1422,69,Ozolnieku novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1423,73,Preiļu novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1424,74,Priekules novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1425,75,Priekuļu novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1426,70,Pārgaujas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1427,71,Pāvilostas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1428,72,Pļaviņu novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1429,76,Raunas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1430,78,Riebiņu novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1431,79,Rojas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1432,80,Ropažu novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1433,81,Rucavas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1434,82,Rugāju novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1435,83,Rundāles novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1436,REZ,Rēzekne,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1437,77,Rēzeknes novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1438,RIX,Rīga,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1439,84,Rūjienas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1440,86,Salacgrīvas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1441,85,Salas novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
LV,LV_States,1442,87,Salaspils novads,,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States,LV_States-->AF_States
